Date,Username,Tweet Content,label
2022-07-10 23:30:45+00:00,RamyBrissen,"@RulerVivy @Granberia648274 @ZZZ_EN The difference between me and you is that I think like a successful business man. I capitalize on the interests of my consumers, especially if they are international. It’s business ethics like mine that get me to afford a $70,000 Tesla car while you just type your opinions online https://t.co/ZRvoNeQp0K",2
2022-07-09 20:26:19+00:00,rudy_barata,"@geostylegeo Nahh, I don’t think he cares about that. He cares about Himself, Tesla, and Spacex ! Ah, and having children with multiple women that he cheats on, and with company employees.
My modest opinion of course.",2
2022-07-09 17:22:42+00:00,Phillip00,@nomad_tesla @WholeMarsBlog @elonmusk You think someone that values free speech would fire employees for expressing negative opinions of then?,0
2022-07-09 13:06:42+00:00,glibhyena,"@byJudeDoyle honestly I don't think he ever wanted it, he just wanted the headlines and (probably, at least in my opinion) the effect it would have on stock values of Tesla and Twitter. Here's already been hammered by the SEC repeatedly for doing this on social media after all",2
2022-07-09 09:42:26+00:00,KingGuy04,"@abortivus @NERF_or_Nothin6 @Brandon_Bird @IdentityHero24 @IGN Linear supply/integration? Tesla is practically Apple or Amazon in that regard

I'm not saying you should buy the stock, this is just my opinion as a Tesla fan. I just think the company's potential is extremely under rated.",2
2022-07-09 01:02:52+00:00,carsonight,"@dickwurst3000 @KristopherWasi2 @WholeMarsBlog There are a lot of people, some who are automotive experts, who think Tesla has a superior electric car. You are entitled to your own opinion, of course.",0
2022-07-08 22:08:40+00:00,Aulakhszn,"@amazonholder1 I think it's more so a way to convince his fanbase he needed the ""funding"" to buy twitter by selling  some of his tesla stock, so they wouldn't get mad, if he was a free speech guy it's tough to say since he works so closely with the ccp, just my opinion tho.",2
2022-07-08 17:50:47+00:00,MrTrendwatch,@OhJesuths oh in twitter? I think elon is backing out of the deal... thats why tesla rallied 3% in a flat tape... just my opinion,1
2022-07-08 17:08:12+00:00,JeffW008,"@OdysseyTesla @garyblack00 You made a good point, but I am not sure about the ""right to voice their opinions"". Elon has 5 companies, do you think I have right to say sth like: Elon please shut down all other companies and focus on Tesla alone, because I own Tesla shares?",2
2022-07-08 13:13:37+00:00,fantasyFFFreak,"@Joeyfercanti @LucysOnIt @washingtonpost @JonLemire Painting with a brush or the majority opinions of people, media and Dem/Lib politicians who lived him and Tesla until he called them out, it’s pretty easy to notice the difference don’t you think? Or are you just one of those people that ignore the obvious?",1
2022-07-08 03:15:12+00:00,Sublux8tor,@icowrich @_BRCooper @Ginga_Ferilla18 @WholeMarsBlog One of Elons views is that the private market will solve the climate issue.  I can’t say I have 100% confidence in that but he does.  I think what he has done with Tesla should carry more weight when forming my opinion of him then his 1 vote of 160 million.,0
2022-07-07 23:45:14+00:00,Andres_pq,@freshjiva @elonmusk Cells will be a constrain for this product. In my opinion the semi shouldn't be offered in the open market. I think Tesla should buy a logistics broker and use a low range Semi model for low distance trips while the battery supply chain loosens up.,1
2022-07-07 20:16:34+00:00,Hess16Hess,"@Sirtok I wouldn’t buy a Tesla because I don’t like him.  I know that’s stupid, my opinion.  I think there are cheaper electric cars that are nice too.  The thing is Ohio is not set up for them yet.",2
2022-07-07 16:25:01+00:00,loves2giggle,@BusinessInsider @thisisinsider So not attractive but still has nothing to do with how he runs his business so on that level Tesla #1 on is he s3xy in my opinion not so much makes me think his heart is not what I thought . But that's just it my opinion and I'm old fashion .,0
2022-07-07 15:15:40+00:00,GawedaTomasz,"What are your opinions on new battery types @elonmusk? @UndecidedMF recently did a video about new types: https://t.co/M9O5x7t8Ak

Do you think Tesla may benefit from those / do you have hope for this?",1
2022-07-07 12:55:27+00:00,GioPi78,"I drove a @Tesla  today. I still think my bicycle is faster, butbi need to wait for a peer review study to ""release"" my opinion. ^_________^ https://t.co/zK2uqwBP8d",2
2022-07-07 10:02:07+00:00,MyKatAccount,@OPlz @cocahogany @opinion @Tesla @elonmusk What I think is worst of all is them forcing owners to sign NDAs as a condition to get the car serviced or fixed,2
2022-07-07 02:02:20+00:00,seabass1982,"@elonmusk Elon, I want to do a podcat or similar. What do you think of my opinions. I know they are not in lock step with yours but I think we could make a pretty interesting Podcast!!
What do you think. I am a fan of yours....TESLA is in Buffalo, NY. My home City.",0
2022-07-07 00:10:14+00:00,MrStonksss,@ThatNeighborBoy I don’t think this race to cover completes quickly. Tesla took weeks to for shorts to get out. GME is even messier…. But that’s just my opinion,2
2022-07-06 12:13:59+00:00,spacezloth,"@nikos5800 @tesla_alien @crypto_calzz Ok, thanks for clarifying. Don't you think that some may put trust in your tweets since you are very active tweeting about the ICX ecosystem, and that it's messed up, if you tweet your opinion about a token (potential 100x) and dumping it within a day? Where is the credibility?",1
2022-07-06 11:53:55+00:00,mira_hurley,"@TokenDweller @JosRedondo11 @nano @Yeicrypto @patrickluberus I think a better example here would be Tesla promotes battery tech, but also offers their battery tech to gas-car companies to allow them to make hybrid cars.

It's still a net win, in my opinion.",0
2022-07-06 02:12:44+00:00,x9_frank,"@SquawkCNBC @Tesla @GordonJohnson19 Who the f is Gordon Johnson and why does he think his opinion is any good. Delivery numbers down from what? And because of what? Who has advantage? Lucid?? Their $200,000 car and lack of production ramp up?",1
2022-07-05 16:56:48+00:00,curious76208787,"@FiSurgi i agree with most of it (again not that my opinion matters), but i don't think tesla will totally implode",0
2022-07-05 15:20:25+00:00,BrookeOliver910,"@TheMaverickWS It’s easy to bash Tesla in this market, but anyone who doesn’t think it can return to its former glory in a bull market.. 🤷🏻‍♀️… im DCA’n in low and isn’t a darn thing wrong with that. Sheesh. Just had an opinion.",2
2022-07-05 03:30:26+00:00,ModestMultiMill,"@Openskies13 Well let’s see. I have differing opinions. I think Tesla is great, just overvalued.

Hope it works out for you. I’ll be watching with interest .",0
2022-07-04 17:24:59+00:00,graeme_cobb,@JustARegGuy22 @SchmittNYC Tesla no longer qualify for federal credits. States do whatever they wish to outside of that. If Biden gets his way he’ll pump trillions into federal EV incentives. I don’t think he should &amp; it’s not needed for mass adoption. It’s just my opinion. Thank you for the polite debate.,2
2022-07-04 16:59:52+00:00,graeme_cobb,"@Jwiss55 @TeslaModerate @mbenga_a @alifarhat6_ali @Ford I think if you looked at volume of Tesla sales vs all other EV’s from legacy auto, it paints a very clear picture. Sales volumes matter. If you understood the company you’d know they have a continuous improvement program. Don’t get angry, it’s just an opinion. Have a good day.",0
2022-07-03 22:01:57+00:00,NoodleShak,"@shaRonjaRon @GrizzJohnson It’s going to be hugely ironic if his purchase of twitter is what fucks him over. I still think you’ll have rich tech nerds buying Tesla’s as a status thing but they’ve peaked in my opinion and are only going down from here. 

https://t.co/6h25DUDhGQ",0
2022-07-03 14:40:24+00:00,MirageWL8,"I'm still highly of the opinion that Tesla is at the forefront of something spectacular, with a technology that I think provides value now, but it needs a lot... a lot of work from here, not to say it won't get there eventually @garyblack00 @WholeMarsBlog",0
2022-07-03 14:25:39+00:00,_KarlRogers,"@RaviAwakening @Simper222 @jmendez46_jaime I may agree with your opinion, I think some of those advanced ancient scientists like Newton, Einstein, Tesla etc, either reincarnated on Earth to complete a mission to advance humanity or their DNA stands were active and had the registered frequency to channel higher realms",0
2022-07-03 02:44:41+00:00,Undercross2022,"@WallStreetSilv He is a fantastic reverse barometer..DYODD..but think twice before you agree with him..then ask a friend for a second opinion. I hear he likes Bitcoin at 60,000 and Tesla at 1,200. Who bought at those levels? Are you happy people? https://t.co/tJO8FPEvlJ",1
2022-07-03 02:06:03+00:00,jongobert,@Yellow_Dog1959 @GoldenDck2 @elonmusk idk i think smart/wealthy ppl buy tesla’s. i know many ppl who lean right and have a tesla bc they’re good cars and economically it makes a lot of sense. i think the liberal republican thing is overblown when it comes to this but just my opinion,0
2022-07-02 05:43:08+00:00,Tsunehme,"@MikeLeClair16 @GMEdd What are you trying to accomplish?? Stir up shit? Let him be. Although I do think it's a very very very very dumb opinion. Getting rid of naked shorts like Tesla did, allows a company to flourish...esp when it's uncontrollable shorting that is intended to put GME to $0 value.",2
2022-07-01 17:43:54+00:00,WLEEglobal,@28delayslater This is really true but I think they need to talk to keep morale/stock up. This applies to even Tesla but that’s an unpopular opinion. :),2
2022-06-29 15:06:33+00:00,KaenineC,"@akaNichoIas @scrowder I don't care about companies that choose to pay for abortions to save money on maternity leave. However, I think @elonmusk has a very low opinion about @Tesla's female employees if he believes they don't know how not to get pregnant unless they are ready to have a child.",2
2022-06-29 12:46:12+00:00,SteffanPatrik,"@Univers99618787 @engineers_feed @elonmusk Hold your horses I would say.

I think he is great and done/doing super great things for greater good but I absolutly dont agree he is the greatest who ever lived. What about Nikola Tesla? He has done much more then Elon ever will be from what I heard (just my opinion not a fact)",0
2022-06-29 07:04:37+00:00,NugentHenri,"I think #TSLA is a generational wealth buying opportunity
 
Driving my #Model3 only validates my opinion.
In my opinion 🙄

So in short… TESLA! https://t.co/7uUdVkMBsC",0
2022-06-28 19:26:31+00:00,Thato_Mkk,"I think Elon Musk is blue-ticking us as a country because the government couldn't let him import Tesla's and had high import duties tax. The factory was supposed to be years in operation by now. 

We truly need him 🥹

Correct me if I'm wrong. It is my opinion.",0
2022-06-27 23:28:35+00:00,carsonight,"@HedgeMogul @ElonUnplugged @JerrBearr @devilsad021 @samtabahriti @BusinessInsider You are welcome to your opinion that Rivian is a ""superior vehicle"", but if you think they are going to ramp to Tesla levels of production next year you are delusional. If you think it's going to impact sales of the Model Y you're beyond hope.",2
2022-06-27 14:15:00+00:00,GregGutmann,"@James95113983 @greentheonly @Hubblesphere @Adam_W_Sawyer @EsbenJohnson You seem to think your opinion matters a lot when it comes to Elon, Tesla, and FSD.

What do you think the regulatory process should be based on?  If regulatory process has nothing to do with being safer than humans, why isn’t it? Shouldn’t it?",1
2022-06-27 06:10:37+00:00,full_blown_book,"@teslaeconomist I think he's said he's not long anymore, or that his investment in Tesla has been decreased substantially, something like that.

He's a clown in my humble opinion, and I don't toss that term around lightly. Agenda-driven types always emit a certain stank.",2
2022-06-26 20:20:01+00:00,MariusFabry,"Tesla's main advantage in autonomous driving is the commercialization potential, in my opinion.

Even if you think, others are further along getting to L4, they need expensive sensors, a trunk full of GPUs, up-to-date HD maps and a car from a partner OEM. $TSLA",1
2022-06-26 16:30:10+00:00,noabrams,@iliketeslas @jeremyjudkins_ I don’t think most people have a negative opinions about Tesla cars but they do have an outsized presence on social media.,0
2022-06-25 08:18:08+00:00,IndigenousBuu,"@EeyoreTV @vertex_04 @Tesla_369 @Asmongold what have humans done for earth? cause massive wars, massive deforestation, massive oil spills in the middle of the ocean. what have plants done? they've allowed you to have opinions if you really think about it.",0
2022-06-25 02:22:41+00:00,RReign222,"@TacosandTeslas @Etrocks99 @Kristennetten @EvaFoxU @elonmusk @Tesla @SpaceX @boringcompany @neuralink @RationalEtienne @LaurenRow5 @GailAlfarATX @RenataKonkoly @JaneidyEve @mayemusk I'm wondering who's allowed an opinion according to her? Does she think shares can only be acquired in America? Also, only date and time applies in America? Guess the rest of the world doesn't exist according to her?",2
2022-06-24 21:09:58+00:00,DMC_Ryan,"@MattFizell @DaBeardedXeno @Tesla OXM no longer exists but Future, the publishing company, still does. 

I personally, in my own non-legally binding opinion, think you'd probably be fine – they never monetized any of that stuff back in the day anyway – but there's a CHANCE they might tell you to take it down.",0
2022-06-24 14:52:14+00:00,CyberKentuckian,"@shada_triduc @WR4NYGov I think Tesla has the most. I also think the design modifications most companies do from one year to the next are superficial, so in this one person's opinion, no biggie if the outward design is relatively static.

Under the shell is where they have what counts, imo.",0
2022-06-23 20:22:04+00:00,NOSaturn,"@DarlaDonna Even without a ""pr department"", much could be done to resolve these perceptions.
I think Tesla would be better off if Musk's role was narrowed, but that's my opinion and it matters nil as I do not own any shares.",2
2022-06-23 03:30:27+00:00,Raymond__BT,@BradenPittman_ @youreacoustic @NewFlameGames @13eechamFR Okay so in your opinion the people blowing 100k on a tesla will rank it number 1 even tho it’s garbage because they think it looks fancy? Are you sped?,0
2022-06-22 22:50:54+00:00,bruneau_timothy,@EmmetPeppers @elonmusk @Tesla Probability doesn't care about your opinion. It is the law of the universe. It doesn't care what people think. It is how the dice rolls. Forget what humanity wants. What Elon is doing is making the dice balanced in his favor. Suck it up. Gas is dead.,2
2022-06-22 22:11:13+00:00,edk_dfs,@AlbertBridgeCap @ChrisDungeon @sparkwithmark My bio doesn't make me blind... it's like me saying your opinions/beliefs effect your investment decisions because they do. You invest in what you believe in. People that mistake my loyalty as blinders are usually the ones who think they understand tesla but don't.,2
2022-06-22 15:15:52+00:00,kylhss,"@ohadsamet I've tried to avoid seeking out opinion-havers in general, and instead, lean into people who are just sharing what they learn from their work. Even in Elon's case... I think he's really inspiring when talking about Tesla/SpaceX, but tiresome when he's just out to troll.",1
2022-06-22 14:57:07+00:00,TooScienceGuy,"People are buying electric Mustang car.
Why? Consider Tesla. 
Because Mustang is femous because of the sound and the engine power, you can't have the type of experience after buying electric Mustang. 
Btw it's just my opinion, may be I'm wrong. What do you think?",0
2022-06-22 01:38:26+00:00,WaltAckermanSr,"@teslaownersSV @elonmusk @SawyerMerritt don't think people hate Tesla, which is simply a corporation, activated by a board, answerable to the investors. It's a digital construct of opinions.
  I believe they hate Elon Musk because he triggers ""fight or flight"". Faced with power, most take the easy way out.",2
2022-06-21 22:03:03+00:00,Rafal28657220,@PratikHarne8 @derekjcole @Tesla Bro we are not convincing you to say or think is ugly ! We only express our opinion ! U have to calm down 😁,0
2022-06-21 19:37:31+00:00,dictionaryhill,"@ThePancakeRobot @elonmusk @SawyerMerritt We all understand the current near-term demand. Maybe broaden your thinking a little bit and think about the bigger picture

1. Autonomous
2. Solar/Energy
3. Semi (platooning)
4. States that don't allow Tesla sales direct

There is more than just vehicle demand to public opinion.",1
2022-06-21 18:10:59+00:00,Valkyrie771111,"@lauralynn1955 @elonmusk @business I think its him on this accpunt.   The space x, tesla are not always Elon.  Thats my opinion.",0
2022-06-21 15:21:51+00:00,csharpner,"@TESLA_N_TRUMP @SatireSquirrel @BeardedBastar19 @laurenboebert Your opinion has been duly noted and filed accordingly.

I think you'd be surprised if you looked into your claim.",0
2022-06-21 05:14:57+00:00,gerryoliver1,"@onsfari @CalltoActivism I have a strong opinion that SpaceX and Tesla wouldn’t be as successful without Elon Musk, Whatever people think of Elon Musk I think he should be viewed in a positive light, For what he’s Brought to the table,",0
2022-06-21 02:05:27+00:00,ward069,"@italianmaster @ElonsBrain @Model3Owners @Tesla So his disability messed up your opinion of him? Wow…standard left response…”I don’t agree with their actions/opinions so they are wrong” let’s shame them and get them to think my way, because there is no other way and ppl need to capitulate to my thinking!!!",2
2022-06-20 16:45:41+00:00,EMoneyMoves,@_Sanjin95_ I can offer suggestions on features I want but Im done telling them I think they need to do this or that. Its like If back in the day I expected Steve Jobs to care about any of my opinions for apple or trying to expect Elon Musk to listen to me for plans for Tesla,1
2022-06-20 11:35:21+00:00,Pharaoh_67,"@JoeyBtrading @cleantechnica @Tesla That's U opinion and certainly are free to think that. However, the workers &amp; other leaders in the company R more than capable of succeeding without him. Leaders always build a team that will succeed without them, Megalomanics build teams which can't.",0
2022-06-19 17:52:28+00:00,SantoroSystems,"@SamReaves @kmartyn5 @ApexJol @SawyerMerritt @WholeMarsBlog Also I wanted to ask you just because we often talk about camera placements and whatnot for Tesla moving forward with city streets but what's your opinion on the potential future for hw3 on the highway, do you think L3 or L4 is coming with current hardware for highways?",1
2022-06-19 16:18:07+00:00,Valenthorpe,"@nuclearlighter @Cloudy_Aperture I think you should build something like a Tesla coil with it. In my opinion, vacuum tubes are always more interesting when they operating under a load and doing what they were built to do. https://t.co/UoWUJ5D9m5",0
2022-06-19 15:45:50+00:00,DesignPolice,"@RBReich So, one must ask oneself -do I really need 2 own #Tesla stock or musk goods &amp; objects? He makes my stomach hurt: not smart or cute; the momentum’s now driven by another small a-hole’s twisted opinion. He doesn’t *need $$ -so let’s think 🤔 what he gets/gains from this?",2
2022-06-18 20:27:14+00:00,ithnkpositive,@TravelBohemian @TeslaCharging @Tesla @elonmusk The SuperCharger stations are too busy in the US with just Teslas to even think about allowing other EVs. My opinion is that Tesla would need to double the SuperCharger stations before even thinking about allowing other EVs.,2
2022-06-18 14:24:54+00:00,ProjectRE_L,"@blackbroccolini @xomerrcy @lortomo1 @WeLoveYouZahir @Tesla HOWEVER, i do believe that the matter is subjective wether it’s offensive or not.

All i’m saying is: respect both party’s opinions.

I respect yours why you think it’s offensive. You have a valid reason

But I would also like it if you respect mine, I just think it’s a word.",2
2022-06-18 12:16:15+00:00,Gays4Tesla,"@TSLAFanMtl @Tesla You still cant tell the difference ? Let me help… 

The prices are factual 👍 

What you think of the @tesla strategy (good or bad ) is your opinion

Got it yet ??",0
2022-06-18 00:57:25+00:00,StraneT,"@jasonfenske13 Super excited to have alternatives, that was the point of Tesla, to encourage the others to switch. The more competition the better off consumers are. Although I think no matter your opinion on Musk, it's not a reason to not buy a Tesla, his engineering strategy is excellent.",0
2022-06-17 20:53:44+00:00,EdwardFeon,"@teslaownersSV @UAW @GM @elonmusk @klwtts How can you compare GM with Tesla when it comes to EV??? In my opinion it's like compare day and night or black and white, I think it's going to take GM quite a while to be considered as an EV company.... while Tesla is leading the group!!!",0
2022-06-17 20:36:54+00:00,layereddelay,What are your @tesla #model3 tone settings? This is what I run with. Works very well in my opinion. Not overrun with bass overloading but enough bottom end and punch from the mids. What are your settings? Try mine and let me know what you think. #audiophile https://t.co/3T31VaXs2o,1
2022-06-17 18:56:32+00:00,lessdismalsci,"Yascha apparently seeks a world where everyone who thinks he’s a vapid moron who deserves to be run over by a self-driving Tesla feels no need to self censor, but should instead express their opinion readily. I don’t think he’d like that world much. (Neither would I) https://t.co/ePpdV4XGnl",2
2022-06-17 17:26:59+00:00,worldmeetjohn,"@Carl_E_Miller @Natasha0823420 @LuckyMan9406 @Ms_Jayhawk81 @acnewsitics I'm almost insulted by how simple minded you must think I am. 🤣 Trust me, I cared about the environment and my wallet long before Elon came on the scene, so my opinions on this matter are completely decoupled from my feelings about Elon. I simply won't buy a Tesla.",2
2022-06-17 09:40:59+00:00,sweetdadyvibe,"It’s never possible to sue was invisible don’t you think so, you can’t win such case, let’s put some value on this animals, what do you think about and nft and net-worth for your puppy lol, just my opinion!😂 #babydoge #animals #elon #tsl  #dog🇳🇬🍭🐮🐼🐶🐽🐝🐸🚨 @Tesla @elonmusk",0
2022-06-17 01:57:14+00:00,FlyRy88,@MIGIRLINVA1 @mportnoy5 @FoxNews @MayraFlores2022 Your opinion doesn’t even matter. Texas is one of the best states to live in why do you think them damn liberals are trying to move in they are tired of the blue state and big companies like Big Cat and Tesla are in Texas.,2
2022-06-16 23:45:41+00:00,andrewjperkins,In my humble opinion I think Tesla is a big Ponzi Scheme like his Doge coin fiasco. Tesla had to restate it’s 2021 10-Q report (annual report submitted to SEC) for adding non revenue items (tax credits) to automobile sales. Grifter be grifting. https://t.co/CUuWOOXjN9,2
2022-06-16 22:27:44+00:00,Cee_Note_,I don’t think there’s anything cool about flexing in a Tesla. It’s just not a good looking vehicle in my opinion.,2
2022-06-16 21:24:40+00:00,BakersRelay,I don’t think Mr Musk is making the effort to put Tesla’s employees and stock holders at ease. My personal opinion is that he’s desperate for Twitter control for the upcoming midterms… https://t.co/znP6ZlKAGJ,2
2022-06-16 18:51:58+00:00,ThinkAnQuestion,"I just had to do a thread on Michael Jordan and you can think what you want about Nikola Tesla, 3, 6 and 9, and numerology but your opinion won't change numbers don't lie. https://t.co/D8NANFKFGW",0
2022-06-16 11:30:27+00:00,GreyMatter_021,"#TSLA Theory. 

 Looking at the numbers, I don’t think Tesla can make a profit with the Semi hardware. My opinion is that Tesla is gonna sell the hardware at break even and make the money selling energy and software.",1
2022-06-16 11:28:34+00:00,GreyMatter_021,"@King_Saul_ @999BPM @WholeMarsBlog Looking at the numbers, I don’t think Tesla can make a profit with the Semi hardware. My opinion is that Tesla is gonna sell the hardware at break even and make the money selling energy and software.",1
2022-06-15 15:25:16+00:00,Franquillo,"@Mat_Germain_ @elonmusk @teslaownersSV I bought my Tucson at $30,000 in 2015 and I'm about to sell it for $20,000. I don't share your opinion about Tesla, but respect it. I think is silly as fuck to say that with Tesla you save on gas, when the car is so much more expensive than the rest. Lot of that talk around.",2
2022-06-15 13:38:11+00:00,370Z,@CadeMetz I have FSD beta in my Tesla. I think you must own and use it for several months to be able to provide an informed opinion/evaluation of the feature. I use it on every drive.,0
2022-06-15 13:06:03+00:00,square1_NYC,"This is not a defense of Musk, who I think sincerely holds shitty views. 

But I remain of the opinion that a major motivation for his social media persona is that he doesn’t want Tesla associated with “Democratic elites” for business purposes.

1/ https://t.co/IFowGbhVMz",1
2022-06-15 04:57:56+00:00,AngelaConnelli,"@EVTroopers @Tesla @elonmusk This may not be a popular opinion, but I still think that #Rivian  still has lots of potential and should be able to navigate themselves and stay on track.  As for Lucid, not too sure about them.  :(",1
2022-06-15 01:24:05+00:00,RagsToRichesPro,"Alright, I'm done for the night. For my followers who think my opinion is worth listening to taking an open Q&amp;A for the next 30 min. Will answer any question. Doesn't need to be finance related.

#Coinbase #cryptocurrencies #Bitcoin #Ethereum #Tesla",1
2022-06-14 17:56:37+00:00,cultureAwear,@TD_Tesla @teslaownersSV Think the Rogan one was pretty good. He was relaxed and candid. The Lex one is really good too. You highly regard your opinion Tracy.,0
2022-06-14 17:43:35+00:00,JR2theP,"@Ehorn0001 @SteGaSix @DirtyTesLa @Tesla @elonmusk I'm curious if you have tried driving with a yoke yet? You're entitled to your opinion. I used to think the same as you, but I found it very comfortable.",0
2022-06-14 02:02:08+00:00,robtesla3,@Skate_a_book @dblcapcrimpin @EforElectric @Tesla @Ford No I’m good and in healthy shape. And fair enough. Difference of opinion and agreed not everything has to be taken as an offense. What he did doesn’t offend me in any way but I still think he’s being an ass. My opinion and you have yours. Have a good night.,2
2022-06-13 17:53:54+00:00,S_Perry54,@30feethigh @evilellaria @BLKMDL3 @elonmusk @Tesla I don’t care what you think. A fact is a fact for a reason lol your feelings are opinions,1
2022-06-12 12:51:50+00:00,ParisP_eth,"@stphn00 @pieceofshit_wtf 1/1 My opinion is Tesla must make some smart moves to protect those peoples from thiefs if my Tesla haven't lockers in doors i think is Teslas problem, Tesla take the responce. Now my project have same twitter page with scammers and in descripion haven't the linktr. so if i wanna",2
2022-06-11 23:50:56+00:00,salajm,"@adamTHX1138 @nightlythievery @dudewhotalks420 @SusieMadrak @elonmusk @CNN not a Tesla problem, call your government. Why Musk cannot have his opinions? I too can think that subsidies should not exist but if they offer, I will take it because shareholders would be mad if not",1
2022-06-11 19:23:09+00:00,AnnieBookWorm,@nickgallimore @elonmusk here's a thought for you @nickgallimore if you think Elon Musk's business practice is antiquated WHY dont YOU pay the Tesla salaries??? Who died and asked YOUR opinion about the management of someone else's company??,2
2022-06-11 14:50:02+00:00,airpringlefan65,"@Arshh1998 @JayinShanghai @elonmusk @Tesla @POTUS Its not an opinion but fact. The roof of other vehicles, even half the price is significantly stronger. And Teslas getting super favourable reporting for such things is too.
You can think or feel whatever you want as long as you dont go around pretending it is factual information",2
2022-06-11 11:30:49+00:00,mytslastory,@robridesmaui @TurciosRaphael @heydave7 @KoguanLeo @Tesla I think I'd it drives the price to $2100. It would be great in my opinion. 🤣,0
2022-06-10 16:29:08+00:00,02percent_,"@john_woody @mhill0425 @FrankAmodeoJr @nytimes If you think my personal opinion is based on what the president says, or materially affects Tesla in any way that negates the government funding they receive or prevents them from promoting renewables, you are completely irrational, full stop.",2
2022-06-10 05:23:43+00:00,carsandkicksyt,@saturndoti @carefreelamp @Brianjensor @ItsRetrop Tesla offers a really good warranty package I think 3-5 years or sumthn If your buying a Tesla extended warranty is a must in my opinion. The older the more you need it,0
2022-06-10 01:40:08+00:00,risolbaby,I think Teslas are kinda ugly but I saw the cutest Tesla that was wrapped in baby pink almost opal wrapping and it was enough to change my opinion,0
2022-06-09 22:09:06+00:00,mp3461,@MsMariaT @willsommer The workers lived in a closed loop system within the factory so they could still work. But a safe place to continue to work must be bad in your opinion and you think this is better for the Tesla employees. https://t.co/eWRIOjX2ak,2
2022-06-09 19:05:33+00:00,milddotnet,"@chazman @elonmusk @aelluswamy I think you are being too generous here with Tesla.  Way too close to the line in my opinion.  I would give many of those tests a fail.  Same experience here, too.",2
2022-06-09 15:13:22+00:00,htTweets,"#Opinion | ""I don’t think that Tesla’s technology will ever drive itself safely because it lacks the proper sensors, relying only on cameras."" 

✍️ @wadhwa

https://t.co/syjukoIDtS",2
2022-06-09 14:22:48+00:00,TesLatino,"@jeremyjudkins_ @28delayslater I am 100% with you, Jeremy. I know it's not a popular opinion but I personally think CarPlay provides a terrible experience. Especially when compared to the native Tesla user interface. Only advantage I see with an integration with it, would be with the data only. If at all.",2
2022-06-08 17:52:07+00:00,NathanNotABot,@thanosmiss235 @BarePilot @squawksquare If Tesla can't bring down price point of vehicles to sub 30k then people will choose between ford/gm EV or Chinese. And I think China beat most current American made EVs (so far). But not tesla. Just my opinion. The cars are pretty nice and they at least can do OTA updates,1
2022-06-08 10:34:44+00:00,Leononymous1,"Really great interview! I do have the same perspective, mainly because imho public opinion matters more than many think. The more the public is ""against Elon"", the easier it is for politicians and regulators to constrain him and Tesla with rules. And that harms the mission. https://t.co/LBNbS88Qx9",0
2022-06-08 05:25:26+00:00,darkpanictwitch,"@Jerzyiroc @cowboyreptar @aprihar @sokaox @parismarx I’m no Tesla zealot… there’s a ton to criticize them about, but you seem to think everything they have done is terrible. Your opinion, and you can buy and drive other cars.",2
2022-06-08 02:36:29+00:00,hippiedippiesl,"You couldn't clear the twitter deal what makes you think Google/YouTube gives a flying fuck about your opinion. Don't they show Tesla ads 🤔 so you are basically admitting you contribute to those nonstop scam ads, goofy! https://t.co/AyKLhZqawg",2
2022-06-07 21:21:14+00:00,JosephTerix,"@ThatMumboJumbo Don't worry that it isnt a Tesla, I already decided that when I am going to buy my own car, if it has to be electric, it will not be a Tesla, i think that I may buy the Ford Mustang Mach-E which is a lot more stylish in my opinion in comparison to the bland Tesla vehicles.",2
2022-06-07 16:48:36+00:00,Jamesy32_,@elonmusk @PPathole I think the angled styling will hold you back though. The only part of it i dont like. Not that my opinion matters. I cant afford a fucking bus never mind a tesla haha,0
2022-06-07 13:51:44+00:00,Critic476174591,@SmnWeekly Was Tesla built from money that came originally from family money that could be from blood diamonds? I think so? Like some he tried to bring stock down by what could be lies from non disclosure who knows? Musk could lie like his signature on a nDa in my opinion. Blood stock?,2
2022-06-07 11:07:52+00:00,DivesTech,All of you it’s great to hear from on Tesla/Twitter. Lot of differing opinions on this deal. What do you think happens next? What scenarios play out for Twitter and any Musk/Tesla impact? This has become a spider web situation; let me know ur thoughts. Have a great day!,1
2022-06-07 00:09:15+00:00,corbinlambeth,"@ClaudioSaleta @TroyTeslike @Tesla @Toyota IDK. @Tesla has completely given up on even offering an affordable Model 3. It's all opinion on their future, but I don't think their one-trick advantage (cool, very expensive EVs) is going to last another 10 years. They've finally motivated the sluggish legacy companies.",1
2022-06-06 20:46:38+00:00,BeauCottington,"@mayemusk I can go even further, by this logic your son is responsible for EVERY SINGLE DEATH, ACCIDENT AND INJURY caused by a Tesla/SpaceX vehicle and should be sued for each and every single one, with FULL liability. Somehow I think you might change your opinion now eh? Wake up!",2
2022-06-06 20:26:09+00:00,n8feldman,"@stephengluck @TaylorOgan But here's the key question for me: Does this mean the company has the growth prospects that Tesla enjoyed?

In my completely amateur opinion, Tesla is way overvalued.

I think it makes no sense for TSLA to be more valuable than the next 10 car companies combined.",2
2022-06-06 17:36:35+00:00,mkgsonu1987,"@elonmusk @BBC_Future Problem arises when a masked genius think he can give opinion about anything like population ,but coin. Remember this person made statement Tesla would have half of its reserve in Bitcoin. Don't take his seriously. Recent example is his fake wil to buy Twitter",2
2022-06-06 14:39:13+00:00,Johnnyp135DFS,@RodPSterling @edk_dfs I think there is very little middle ground on tesla opinions lol,1
